query_id,query_text,doc_id,doc_title,doc_url,language,method,rank,relevant,confidence,annotator,notes
q005,Bangladesh politics election,933915_f16cf080,তারুণ্যের জোয়ারে জয়ী পুরনো ধারার রাজনীতি: রয়টার্স,https://www.banglatribune.com/foreign/933915/%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%81%E0%A6%A3%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%9C%E0%A7%9F%E0%A7%80-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%A8%E0%A7%8B-%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%B0%E0%A7%9F%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8,bangla,hybrid,6,,,,
q005,Bangladesh politics election,933522_6ea8ed3c,ভোটের মাঠে সারা দেশে ৯ লাখ সদস্যের নিরাপত্তা বলয়,https://www.banglatribune.com/others/933522/%E0%A6%AD%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87-%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87-%E0%A7%AF-%E0%A6%B2%E0%A6%BE%E0%A6%96-%E0%A6%B8%E0%A6%A6%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A7%9F,bangla,hybrid,7,,,,
q005,Bangladesh politics election,774791_5fd08097,এবারের নির্বাচনে ৪২টি দলের কেউ জেতেনি,https://www.ittefaq.com.bd/774791/%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%87-%E0%A7%AA%E0%A7%A8-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A7%87%E0%A6%89-%E0%A6%9C%E0%A7%87%E0%A6%A4%E0%A7%87%E0%A6%A8%E0%A6%BF,bangla,hybrid,8,,,,
q005,Bangladesh politics election,9e46ebaf931371cb,আগামী ৫ বছরের দায়িত্ব বিএনপিকে দিয়েছে জনগণ,https://www.dhakapost.com/politics/430813?utm_source=internal&utm_medium=related_content&utm_campaign=interlinking,bangla,hybrid,9,,,,
q005,Bangladesh politics election,338408_0ca192dc,নির্বাচনে প্রশাসনকে ব্যবহার করে ফলাফল পরিবর্তন করা হয়েছে: নাহিদ ইসলাম,https://samakal.com/politics/article/338408/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A6%A8%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%B0%E0%A7%87-%E0%A6%AB%E0%A6%B2%E0%A6%BE%E0%A6%AB%E0%A6%B2-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%BE-%E0%A6%B9%E0%A7%9F%E0%A7%87%E0%A6%9B%E0%A7%87:-%E0%A6%A8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A6-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE,bangla,hybrid,10,,,,
q006,শিক্ষা ব্যবস্থা,338298_2b75c7f0,"ব্যালটে সিল, জাল ভোট, কয়েকজনের বিরুদ্ধে ব্যবস্থা",https://samakal.com/politics/article/338298/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%9F%E0%A7%87-%E0%A6%B8%E0%A6%BF%E0%A6%B2-%E0%A6%9C%E0%A6%BE%E0%A6%B2-%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%95%E0%A7%9F%E0%A7%87%E0%A6%95%E0%A6%9C%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,bangla,bm25,1,,,,
q006,শিক্ষা ব্যবস্থা,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,bm25,2,,,,
q006,শিক্ষা ব্যবস্থা,338399_81c44204,রোজার আগে অস্বাভাবিকভাবে বেড়েছে লেবুর দাম,https://samakal.com/economics/article/338399/%E0%A6%B0%E0%A7%8B%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%AC%E0%A7%87%E0%A7%9C%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%B2%E0%A7%87%E0%A6%AC%E0%A7%81%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AE,bangla,bm25,3,,,,
q006,শিক্ষা ব্যবস্থা,337929_6c6c8931,ঢাকায় পানিদূষণ কমাতে ৩৭ কোটি ডলার ঋণ দিচ্ছে বিশ্বব্যাংক,https://samakal.com/economics/article/337929/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A7%9F-%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%A6%E0%A7%82%E0%A6%B7%E0%A6%A3-%E0%A6%95%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A7%A9%E0%A7%AD-%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BF-%E0%A6%A1%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%8B%E0%A6%A3-%E0%A6%A6%E0%A6%BF%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%95,bangla,bm25,4,,,,
q006,শিক্ষা ব্যবস্থা,338385_398fc349,"স্বাস্থ্যখাত সংস্কারের প্রত্যাশা, ইশতেহার বাস্তবায়নের আহ্বান ড্যাবের",https://samakal.com/bangladesh/article/338385/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%96%E0%A6%BE%E0%A6%A4-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A8-%E0%A6%A1%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%B0,bangla,bm25,5,,,,
q006,শিক্ষা ব্যবস্থা,d1e5735850883c82,ক্ষমতা গ্রহণের পর বিএনপির অগ্রাধিকার তালিকায় কী কী থাকছে,https://www.prothomalo.com/bangladesh/8bukciiv0x,bangla,bm25,6,,,,
q006,শিক্ষা ব্যবস্থা,774805_2c43e30d,"বাড়তি ভাড়ায় মিলছে না গাড়ি, চরম ভোগান্তিতে সহস্রাধিক যাত্রী",https://www.ittefaq.com.bd/774805/%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%A4%E0%A6%BF-%E0%A6%AD%E0%A6%BE%E0%A7%9C%E0%A6%BE%E0%A7%9F-%E0%A6%AE%E0%A6%BF%E0%A6%B2%E0%A6%9B%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%97%E0%A6%BE%E0%A7%9C%E0%A6%BF-%E0%A6%9A%E0%A6%B0%E0%A6%AE-%E0%A6%AD%E0%A7%8B%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87,bangla,bm25,7,,,,
q006,শিক্ষা ব্যবস্থা,338404_722ac936,"ইউক্রেনে রুশ হামলা অব্যাহত, তেলে আসছে নতুন নিষেধাজ্ঞা",https://samakal.com/international/article/338404/%E0%A6%87%E0%A6%89%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%87-%E0%A6%B0%E0%A7%81%E0%A6%B6-%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%B2%E0%A6%BE-%E0%A6%85%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B9%E0%A6%A4-%E0%A6%A4%E0%A7%87%E0%A6%B2%E0%A7%87-%E0%A6%86%E0%A6%B8%E0%A6%9B%E0%A7%87-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE,bangla,bm25,8,,,,
q006,শিক্ষা ব্যবস্থা,932560_a337e638,নির্বাচন সামনে রেখে নগদ টাকার ছড়াছড়ি,https://www.banglatribune.com/business/news/932560/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%A8%E0%A7%87-%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%A8%E0%A6%97%E0%A6%A6-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%9B%E0%A7%9C%E0%A6%BE%E0%A6%9B%E0%A7%9C%E0%A6%BF,bangla,bm25,9,,,,
q006,শিক্ষা ব্যবস্থা,768659_1240114c,প্রতি বছর বিলম্বে পাঠ্যবই ছাপার নেপথ্যে ৫ হাজার কোটি টাকার গাইড বাণিজ্য,https://www.ittefaq.com.bd/768659/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%87-%E0%A6%9B%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A7%AB-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,bangla,bm25,10,,,,
q006,শিক্ষা ব্যবস্থা,338298_2b75c7f0,"ব্যালটে সিল, জাল ভোট, কয়েকজনের বিরুদ্ধে ব্যবস্থা",https://samakal.com/politics/article/338298/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%9F%E0%A7%87-%E0%A6%B8%E0%A6%BF%E0%A6%B2-%E0%A6%9C%E0%A6%BE%E0%A6%B2-%E0%A6%AD%E0%A7%8B%E0%A6%9F-%E0%A6%95%E0%A7%9F%E0%A7%87%E0%A6%95%E0%A6%9C%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE,bangla,tfidf,1,,,,
q006,শিক্ষা ব্যবস্থা,933905_db7442e9,অর্থনীতিতে এবার গতি ফিরবে,https://www.banglatribune.com/business/news/933905/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%8F%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A6%A4%E0%A6%BF-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A7%87,bangla,tfidf,2,,,,
q006,শিক্ষা ব্যবস্থা,338399_81c44204,রোজার আগে অস্বাভাবিকভাবে বেড়েছে লেবুর দাম,https://samakal.com/economics/article/338399/%E0%A6%B0%E0%A7%8B%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%87-%E0%A6%85%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%AC%E0%A7%87%E0%A7%9C%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%B2%E0%A7%87%E0%A6%AC%E0%A7%81%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AE,bangla,tfidf,3,,,,
q006,শিক্ষা ব্যবস্থা,337929_6c6c8931,ঢাকায় পানিদূষণ কমাতে ৩৭ কোটি ডলার ঋণ দিচ্ছে বিশ্বব্যাংক,https://samakal.com/economics/article/337929/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A7%9F-%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%A6%E0%A7%82%E0%A6%B7%E0%A6%A3-%E0%A6%95%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A7%A9%E0%A7%AD-%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BF-%E0%A6%A1%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%8B%E0%A6%A3-%E0%A6%A6%E0%A6%BF%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%95,bangla,tfidf,4,,,,
q006,শিক্ষা ব্যবস্থা,338385_398fc349,"স্বাস্থ্যখাত সংস্কারের প্রত্যাশা, ইশতেহার বাস্তবায়নের আহ্বান ড্যাবের",https://samakal.com/bangladesh/article/338385/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A6%96%E0%A6%BE%E0%A6%A4-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A8-%E0%A6%A1%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A7%87%E0%A6%B0,bangla,tfidf,5,,,,
q006,শিক্ষা ব্যবস্থা,d1e5735850883c82,ক্ষমতা গ্রহণের পর বিএনপির অগ্রাধিকার তালিকায় কী কী থাকছে,https://www.prothomalo.com/bangladesh/8bukciiv0x,bangla,tfidf,6,,,,
q006,শিক্ষা ব্যবস্থা,774805_2c43e30d,"বাড়তি ভাড়ায় মিলছে না গাড়ি, চরম ভোগান্তিতে সহস্রাধিক যাত্রী",https://www.ittefaq.com.bd/774805/%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%A4%E0%A6%BF-%E0%A6%AD%E0%A6%BE%E0%A7%9C%E0%A6%BE%E0%A7%9F-%E0%A6%AE%E0%A6%BF%E0%A6%B2%E0%A6%9B%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%97%E0%A6%BE%E0%A7%9C%E0%A6%BF-%E0%A6%9A%E0%A6%B0%E0%A6%AE-%E0%A6%AD%E0%A7%8B%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87,bangla,tfidf,7,,,,
q006,শিক্ষা ব্যবস্থা,338404_722ac936,"ইউক্রেনে রুশ হামলা অব্যাহত, তেলে আসছে নতুন নিষেধাজ্ঞা",https://samakal.com/international/article/338404/%E0%A6%87%E0%A6%89%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%87-%E0%A6%B0%E0%A7%81%E0%A6%B6-%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%B2%E0%A6%BE-%E0%A6%85%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B9%E0%A6%A4-%E0%A6%A4%E0%A7%87%E0%A6%B2%E0%A7%87-%E0%A6%86%E0%A6%B8%E0%A6%9B%E0%A7%87-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A7%87%E0%A6%A7%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE,bangla,tfidf,8,,,,
q006,শিক্ষা ব্যবস্থা,932560_a337e638,নির্বাচন সামনে রেখে নগদ টাকার ছড়াছড়ি,https://www.banglatribune.com/business/news/932560/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%A8%E0%A7%87-%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%A8%E0%A6%97%E0%A6%A6-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%9B%E0%A7%9C%E0%A6%BE%E0%A6%9B%E0%A7%9C%E0%A6%BF,bangla,tfidf,9,,,,
q006,শিক্ষা ব্যবস্থা,768659_1240114c,প্রতি বছর বিলম্বে পাঠ্যবই ছাপার নেপথ্যে ৫ হাজার কোটি টাকার গাইড বাণিজ্য,https://www.ittefaq.com.bd/768659/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%87-%E0%A6%9B%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A7%AB-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,bangla,tfidf,10,,,,
q006,শিক্ষা ব্যবস্থা,770764_8e66234a,৩৯ হাজার শিক্ষাপ্রতিষ্ঠানের দুর্নীতি ধরার কাজে স্থবিরতা,https://www.ittefaq.com.bd/770764/%E0%A7%A9%E0%A7%AF-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%A7%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%9C%E0%A7%87,bangla,semantic,1,,,,
q006,শিক্ষা ব্যবস্থা,768542_e55f19c1,বছরের প্রথম দিনে প্রাথমিকের বই পেলো শতভাগ শিক্ষার্থী,https://www.ittefaq.com.bd/768542/%E0%A6%AC%E0%A6%9B%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A5%E0%A6%AE%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%87-%E0%A6%AA%E0%A7%87%E0%A6%B2%E0%A7%8B-%E0%A6%B6%E0%A6%A4%E0%A6%AD%E0%A6%BE%E0%A6%97,bangla,semantic,2,,,,
q006,শিক্ষা ব্যবস্থা,768659_1240114c,প্রতি বছর বিলম্বে পাঠ্যবই ছাপার নেপথ্যে ৫ হাজার কোটি টাকার গাইড বাণিজ্য,https://www.ittefaq.com.bd/768659/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%87-%E0%A6%9B%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A7%AB-%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,bangla,semantic,3,,,,
q006,শিক্ষা ব্যবস্থা,771873_b51060ac,জন্মগত ত্রুটি নিয়ে শিশু জন্মহার ব্যাপক বাড়ছে,https://www.ittefaq.com.bd/771873/%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%97%E0%A6%A4-%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%9F%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%95-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%9B%E0%A7%87,bangla,semantic,4,,,,
q006,শিক্ষা ব্যবস্থা,99275ea50bc11e06,প্রার্থী তালিকা,https://www.jugantor.com/13th-parliament-election-2026/candidates,bangla,semantic,5,,,,
q006,শিক্ষা ব্যবস্থা,933911_73451856,স্বৈরাচার প্রতিরোধ দিবস আজ,https://www.banglatribune.com/others/933911/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A7%88%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%B0%E0%A7%8B%E0%A6%A7-%E0%A6%A6%E0%A6%BF%E0%A6%AC%E0%A6%B8-%E0%A6%86%E0%A6%9C%C2%A0,bangla,semantic,6,,,,
q006,শিক্ষা ব্যবস্থা,932804_8ffd28b4,দুই দলের ইশতেহারে সর্বোচ্চ গুরুত্ব অর্থনীতিতে,https://www.banglatribune.com/business/news/932804/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%B6%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A7%8B%E0%A6%9A%E0%A7%8D%E0%A6%9A-%E0%A6%97%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87,bangla,semantic,7,,,,
q006,শিক্ষা ব্যবস্থা,933229_b611abd6,অর্থনীতি কোথায় রেখে যাচ্ছে অন্তর্বর্তী সরকার,https://www.banglatribune.com/business/news/933229/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%95%E0%A7%8B%E0%A6%A5%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A7%87-%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80-%E0%A6%B8%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B0,bangla,semantic,8,,,,
